"game_id","nickname","score","rating"
47670,"Xerxes",436,1918
47671,"STEEBot",423,2110
47671,"Yamahama",269,1531
47672,"BetterBot",408,1841
47672,"pandorable",306,1671
47673,"STEEBot",534,1904
47673,"deathstar",311,1725
47674,"BB-8",301,1500
47674,"HastyBot",355,1614
47675,"BetterBot",389,1651
47675,"Kovert",410,1819
47676,"HastyBot",511,1968
47676,"BethMix",376,1543
47677,"pandorable",285,1598
47677,"BetterBot",463,1867
47678,"STEEBot",409,1835
47678,"pisces223",431,1698
47683,"HastyBot",444,2214
47683,"vannandonly",461,2145
47685,"BB-8",342,1500
47685,"HastyBot",421,1650
47687,"Rlowengrub",318,1253
47687,"HastyBot",471,2044
47688,"magic29",425,1940
47688,"BetterBot",285,1948
47691,"BetterBot",427,1713
47691,"Kovert",308,1806
47693,"shaneabbas",403,1933
47693,"BetterBot",506,2060
47699,"Vishy56789",344,1693
47699,"HastyBot",479,2027
47700,"shaneabbas",387,1953
47700,"STEEBot",379,2114
47701,"HastyBot",483,1614
47701,"BB-8",361,1500
47702,"Anita",355,1529
47702,"BetterBot",351,1661
47703,"STEEBot",361,1919
47703,"deathstar",380,1711
47704,"magic29",387,1967
47704,"BetterBot",353,1889
47706,"HastyBot",474,2199
47706,"thraoph",420,2060
47707,"FuriousTiles",348,1827
47707,"STEEBot",379,1865
47708,"STEEBot",457,2114
47708,"Goldenlamb",385,2028
47709,"STEEBot",415,1820
47709,"jaundiced",437,1794
47710,"pandorable",236,1660
47710,"BetterBot",439,1862
47711,"KoalaJ",321,2153
47711,"STEEBot",476,2140
47712,"MBSSKL",366,1971
47712,"BetterBot",427,2083
47713,"Uzams",421,1828
47713,"STEEBot",459,2112
47715,"BetterBot",445,2044
47715,"davidavid",365,1885
47718,"STEEBot",337,2192
47718,"wagyus",467,1978
47720,"STEEBot",422,1876
47720,"jaundiced",363,1733
47722,"BetterBot",372,1898
47722,"Loeloeraai",315,1786
47724,"STEEBot",446,2114
47724,"cudbear",402,2044
47725,"BB-8",479,1500
47725,"HastyBot",374,1640
47727,"STEEBot",366,2074
47727,"Uzams",403,1740
47728,"HastyBot",402,1664
47728,"BB-8",348,1500
47729,"Kakapo",537,1930
47729,"STEEBot",376,1809
47732,"Avyze",396,2090
47732,"STEEBot",505,2118
47737,"HastyBot",643,2244
47737,"Edemaro",335,1833
47739,"Laju",394,1792
47739,"BetterBot",442,2084
47740,"phavour",445,2045
47740,"BetterBot",345,1955
47743,"Pranjal1307",351,1450
47743,"BetterBot",338,1990
47744,"BB-8",535,1500
47744,"HastyBot",365,1640
47745,"BetterBot",495,2008
47745,"Scrabbler17",359,1808
47747,"STEEBot",512,2030
47747,"Mvoi",281,1599
47749,"BetterBot",361,2049
47749,"Torquayfan2303",336,2061
47750,"Favournew",291,1787
47750,"STEEBot",412,2135
47751,"Rexington",427,2049
47751,"STEEBot",382,2066
47752,"BB-8",363,1500
47752,"HastyBot",490,1640
47756,"BetterBot",425,1961
47756,"Yuki86",246,1266
47762,"HastyBot",442,1640
47762,"BB-8",349,1500
47763,"STEEBot",504,2067
47763,"Camelngz",351,1996
47764,"BB-8",381,1500
47764,"HastyBot",361,1650
47765,"HastyBot",398,1640
47765,"BB-8",371,1500
47766,"royster",317,1780
47766,"HastyBot",482,2051
47767,"BeautifulWaste",305,1793
47767,"BetterBot",492,1991
47768,"STEEBot",399,2113
47768,"Rexington",338,2013
47771,"BetterBot",484,1993
47771,"Zynx",313,1837
47772,"Avinesh",323,1756
47772,"STEEBot",512,2114
47773,"BB-8",379,1500
47773,"HastyBot",483,1649
47775,"PVMG",474,1955
47775,"BetterBot",359,1900
47776,"BetterBot",389,2052
47776,"AASM16",401,1936
47778,"prsgym02",397,1862
47778,"HastyBot",433,2036
47780,"noahslat",529,1902
47780,"HastyBot",510,2215
47781,"jodel",426,2077
47781,"BetterBot",412,1991
47784,"plunder1",330,1572
47784,"STEEBot",441,1910
47786,"jasonkb",387,1739
47786,"HastyBot",361,2202
47787,"MMAESECMeyyazhahan",151,1400
47787,"HastyBot",607,2171
47791,"HastyBot",527,2114
47791,"GrubbTime",307,1972
47792,"HastyBot",611,2126
47792,"GrubbTime",264,1956
47793,"BetterBot",325,1664
47793,"bobcubed",423,1579
47794,"BetterBot",389,1979
47794,"patricck",391,2220
47795,"BeautifulWaste",277,1790
47795,"BetterBot",449,1967
47796,"saint",369,1903
47796,"STEEBot",504,1870
47799,"rak1507",485,2080
47799,"HastyBot",413,2218
47802,"Esan",470,2092
47802,"HastyBot",425,2264
47803,"BetterBot",305,1952
47803,"tramper",454,2170
47804,"gameatiruth",382,2098
47804,"HastyBot",520,2224
47805,"HastyBot",497,2005
47805,"petulazhuren",298,1763
47806,"ChsrQat",307,1592
47806,"BetterBot",377,1665
47810,"BetterBot",306,1982
47810,"Zynx",428,1887
47811,"STEEBot",551,2143
47811,"sksac2022",228,1695
47812,"neymar",452,2105
47812,"STEEBot",502,2132
47813,"BB-8",411,1500
47813,"HastyBot",334,1640
47815,"supriya",242,2003
47815,"HastyBot",564,2266
47816,"hellacia",386,1797
47816,"HastyBot",435,2030
47817,"HastyBot",427,2069
47817,"Nick",406,1538
47819,"Mvoi",233,1576
47819,"STEEBot",586,2110
47820,"BetterBot",380,1919
47820,"Luigi19",314,1740
47821,"STEEBot",337,2113
47821,"Avyze",459,2116
47822,"STEEBot",348,2178
47822,"MSHS-21KADMUSLEE",321,1849
47824,"BetterBot",388,1984
47824,"rasnz",275,1758
47825,"pandorable",339,1625
47825,"BetterBot",391,1897
47826,"BetterBot",437,2040
47826,"Kathleen3",359,2012
47827,"Rexington",361,2054
47827,"STEEBot",378,2141
47829,"KoalaJ",487,2098
47829,"STEEBot",402,2104
47830,"STEEBot",517,2108
47830,"Rexington",365,2047
47833,"saracen256",300,1850
47833,"HastyBot",493,2187
47835,"tramper",454,2166
47835,"BetterBot",395,1970
47838,"220674_ZAVEPHUA",462,1756
47838,"HastyBot",466,2268
47840,"Bingobabe",336,1456
47840,"BetterBot",424,1699
47841,"meetsumeet",288,1958
47841,"STEEBot",582,2012
47842,"jason141414",395,1999
47842,"HastyBot",581,2231
47844,"Zanderman",312,1923
47844,"STEEBot",455,2138
47845,"BetterBot",366,1663
47845,"Kovert",409,1693
47847,"Kakapo",431,1946
47847,"STEEBot",372,1804
47849,"BetterBot",350,1926
47849,"magic29",444,1924
47852,"Torquayfan2303",276,2076
47852,"BetterBot",413,1974
47853,"DBrumby",471,1942
47853,"HastyBot",434,2158
47854,"bbharath",451,1887
47854,"STEEBot",424,2137
47855,"BetterBot",488,1702
47855,"ChsrQat",333,1700
47856,"BetterBot",361,1930
47856,"Knight2014",397,1731
47857,"Zanderman",337,1908
47857,"STEEBot",462,2123
47858,"Kimori101",372,1878
47858,"BetterBot",355,1987
47859,"HastyBot",379,1640
47859,"BB-8",307,1500
47860,"BetterBot",395,1683
47860,"MarvinK",326,1711
47861,"HastyBot",525,2048
47861,"TrentonTron",440,1880
47863,"HastyBot",457,2227
47863,"shreyas3",386,1738
47864,"shaneabbas",522,1889
47864,"STEEBot",402,2177
47867,"220674_ZAVEPHUA",182,1542
47867,"BetterBot",222,1969
47868,"STEEBot",462,2102
47868,"Goldenlamb",388,2087
47870,"batmannq",326,1419
47870,"BetterBot",428,1705
47872,"HastyBot",488,2201
47872,"NoelL",279,2069
47873,"HastyBot",450,2225
47873,"Munyama",430,1659
47876,"BetterBot",374,2059
47876,"Crookshanks",441,1955
47877,"STEEBot",331,2097
47877,"ChrisOB",524,2053
47879,"ChsrQat",369,2123
47879,"BetterBot",341,1995
47880,"BethMix",390,1580
47880,"STEEBot",355,1838
47881,"STEEBot",547,2028
47881,"Direction",367,1871
47882,"shyspot",422,1797
47882,"HastyBot",418,1981
47886,"Gtowngrad",294,1403
47886,"BetterBot",535,1580
47887,"pandorable",337,1610
47887,"BetterBot",237,1912
47889,"ENGBoard2",121,1465
47889,"BetterBot",327,1942
47890,"TheAgentIntellect",414,1799
47890,"STEEBot",399,1892
47891,"LeChamp21",323,1668
47891,"BetterBot",308,1940
47895,"pandorable",344,1646
47895,"BetterBot",388,1878
47896,"STEEBot",371,1782
47896,"tripack",318,1512
47898,"patricck",373,2181
47898,"BetterBot",445,2020
47899,"STEEBot",491,2024
47899,"ZeMing",359,2110
47900,"Scrabbeduto",324,1491
47900,"BetterBot",352,1696
47901,"HastyBot",407,1968
47901,"Vishy56789",357,1770
47903,"Manop",371,1905
47903,"HastyBot",528,2241
47905,"HastyBot",389,1640
47905,"BB-8",414,1500
47907,"STEEBot",461,2099
47907,"HivinD",432,2162
47909,"BetterBot",283,1810
47909,"pandorable",368,1572
47910,"royster",412,1733
47910,"HastyBot",481,2063
47912,"BetterBot",395,1950
47912,"Kev",362,1716
47913,"BetterBot",359,1933
47913,"Zynx",406,1909
47915,"BetterBot",409,2003
47915,"Xerxes",325,1854
47916,"Esan",436,2051
47916,"HastyBot",396,2244
47917,"BetterBot",431,1711
47917,"Bingobabe",414,1516
47919,"BetterBot",418,1936
47919,"hosannasendie",244,1734
47920,"BetterBot",410,1927
47920,"pandorable",316,1618
47922,"BetterBot",444,1611
47922,"Juniper",284,1294
47923,"STEEBot",439,2096
47923,"Abdulmumin",475,2245
47924,"Zynx",339,1860
47924,"BetterBot",292,1952
47925,"MSHS-21LEEJINYIH",395,1878
47925,"STEEBot",411,2044
47926,"BB-8",383,1500
47926,"HastyBot",434,1640
47927,"STEEBot",489,1866
47927,"cityboy",249,1754
47928,"BetterBot",378,1973
47928,"Crookshanks",375,1842
47930,"Crookshanks",442,1970
47930,"BetterBot",344,1998
47931,"Rexington",411,1984
47931,"STEEBot",484,2107
47932,"NurdiniDelisha",262,1981
47932,"BetterBot",360,1943
47933,"pandorable",370,1680
47933,"BetterBot",337,1820
47934,"BetterBot",425,1951
47934,"Laju",387,1827
47935,"FuriousTiles",378,1858
47935,"STEEBot",504,1874
47936,"BB-8",357,1500
47936,"HastyBot",330,1640
47937,"BB-8",415,1500
47937,"HastyBot",488,1614
47938,"HastyBot",422,2018
47938,"saladboy",365,1610
47940,"wagyus",417,2114
47940,"HastyBot",458,2124
47941,"HastyBot",482,1982
47941,"BethMix",354,1547
47942,"HastyBot",411,1649
47942,"BB-8",325,1500
47943,"akiff_faleel",453,2144
47943,"BetterBot",339,2011
47945,"Sopejohn",369,1838
47945,"STEEBot",431,2114
47946,"BetterBot",528,1645
47946,"Toronto2",281,1484
47947,"amogh",424,1950
47947,"BetterBot",377,1999
47950,"UcheVictor",391,1960
47950,"STEEBot",496,2126
47951,"BetterBot",342,1961
47951,"Kathleen3",486,1986
47953,"HastyBot",438,1640
47953,"BB-8",509,1500
47955,"BetterBot",348,1980
47955,"HM123",315,1865
47957,"BB-8",401,1500
47957,"HastyBot",383,1615
47958,"ruby43",333,1590
47958,"BetterBot",360,1683
47959,"HastyBot",416,1640
47959,"BB-8",425,1500
47962,"BetterBot",444,1864
47962,"pandorable",267,1689
47964,"BetterBot",408,1805
47964,"pandorable",241,1679
47965,"Stanley",442,2089
47965,"HastyBot",446,2224
47966,"BetterBot",381,1762
47966,"Galena",371,1549
47967,"HivinD",402,2081
47967,"BetterBot",358,2031
47968,"BetterBot",335,1830
47968,"pandorable",293,1724
47969,"pandorable",322,1697
47969,"BetterBot",397,1815
47970,"HastyBot",363,1615
47970,"BB-8",398,1500
47972,"MasterYeri",311,1931
47972,"STEEBot",483,2100
47973,"HastyBot",552,2258
47973,"Esan",361,2082
47974,"pandorable",356,1623
47974,"BetterBot",411,1759
47976,"Y4NSH3Ng",364,1470
47976,"BetterBot",464,1982
47977,"BB-8",411,1500
47977,"HastyBot",466,1615
47978,"HastyBot",399,1640
47978,"BB-8",367,1500
47979,"BB-8",361,1500
47979,"HastyBot",345,1649
47980,"ChsrQat",369,2095
47980,"BetterBot",366,2018
47982,"Toronto2",375,1473
47982,"BetterBot",402,1677
47983,"BetterBot",469,2007
47983,"LeChamp21",237,1618
47984,"pandorable",369,1654
47984,"BetterBot",394,1758
47985,"BB-8",333,1500
47985,"HastyBot",446,1640
47987,"mgca61",261,1667
47987,"BetterBot",348,1822
47989,"STEEBot",488,1813
47989,"jaundiced",373,1826
47990,"STEEBot",454,1831
47990,"deathstar",346,1590
47991,"tarkovsky7",438,1869
47991,"HastyBot",383,1940
47992,"HastyBot",348,1640
47992,"BB-8",394,1500
47993,"STEEBot",477,2078
47993,"UcheVictor",262,1957
47994,"STEEBot",427,1853
47994,"cityboy",283,1754
47996,"Bright",532,1774
47996,"HastyBot",445,2117
47997,"Goldenlamb",482,1981
47997,"STEEBot",345,2129
47999,"HastyBot",598,2210
47999,"busker221",342,2047
48000,"STEEBot",431,1915
48000,"pisces223",295,1644
48002,"BetterBot",357,2041
48002,"Kimori101",377,1982
48004,"STEEBot",455,2122
48004,"Goldenlamb",369,2074
48006,"BB-8",451,1500
48006,"HastyBot",325,1640
48007,"Mimix",325,1813
48007,"STEEBot",439,2093
48009,"BB-8",422,1500
48009,"HastyBot",418,1664
48010,"BB-8",357,1500
48010,"HastyBot",380,1615
48013,"HastyBot",441,2001
48013,"Marble_Donut",448,1905
48016,"AASM16",359,1936
48016,"BetterBot",368,2026
48017,"HastyBot",380,1664
48017,"BB-8",345,1500
48018,"HastyBot",380,1640
48018,"BB-8",402,1500
48019,"HastyBot",262,1649
48019,"BB-8",524,1500
48020,"HastyBot",367,1614
48020,"BB-8",350,1500
48021,"BB-8",340,1500
48021,"HastyBot",482,1615
48023,"BetterBot",453,1698
48023,"kar2008",459,1812
48024,"STEEBot",427,2185
48024,"Yummy_Justin_Beiber",459,1695
48025,"STEEBot",495,2168
48025,"Crookshanks",336,1993
48027,"BetterBot",431,1671
48027,"gopostal24",277,1702
48028,"NishanyaGammanpila",348,1840
48028,"BetterBot",495,1985
48029,"Esan",423,2154
48029,"HastyBot",507,2257
48030,"HastyBot",438,2140
48030,"shreyas3",157,1739
48031,"Aghalya",409,1924
48031,"BetterBot",343,2022
48034,"STEEBot",429,2110
48034,"Bright_10",433,1820
48036,"HastyBot",508,2254
48036,"NoelL",373,2065
48037,"BetterBot",369,1687
48037,"stevy",480,1500
48039,"HastyBot",427,1664
48039,"BB-8",354,1500
48041,"rak1507",360,2087
48041,"STEEBot",390,2100
48042,"HAYDEN",295,1395
48042,"BetterBot",387,1955
48044,"BB-8",399,1500
48044,"HastyBot",434,1615
48045,"Yracivc",360,2153
48045,"STEEBot",399,2097
48046,"MasterYeri",461,1944
48046,"STEEBot",322,2097
48047,"Uzams",323,1811
48047,"STEEBot",514,2125
48049,"pisces223",324,1644
48049,"STEEBot",458,1820
48050,"BetterBot",345,1661
48050,"ruby43",457,1626
48051,"kar2008",453,1835
48051,"HastyBot",436,2094
48052,"BetterBot",559,2036
48052,"LeChamp21",283,1659
48053,"STEEBot",304,1892
48053,"Hercules",540,1824
48055,"pandorable",330,1615
48055,"BetterBot",427,1767
48056,"LIMEUJIE",307,2039
48056,"BetterBot",463,1922
48058,"pandorable",277,1656
48058,"BetterBot",403,1896
48059,"LeChamp21",380,1644
48059,"BetterBot",434,1978
48061,"daddyfiyin",504,2048
48061,"HastyBot",501,2260
48062,"STEEBot",395,2136
48062,"KoalaJ",428,2091
48064,"BB-8",348,1500
48064,"HastyBot",468,1614
48065,"Edemaro",353,1827
48065,"HastyBot",572,2249
48066,"BetterBot",271,1890
48066,"PVMG",462,1918
48068,"HastyBot",507,2243
48068,"ariel2008",350,1738
48069,"Mvoi",373,1651
48069,"STEEBot",393,2109
48072,"snorkl",319,1891
48072,"STEEBot",380,2088
48074,"Vishy56789",410,1738
48074,"HastyBot",430,1986
48075,"Anita",446,1508
48075,"BetterBot",264,1710
48076,"BetterBot",342,1723
48076,"scaredy",367,1681
48078,"HastyBot",376,1640
48078,"BB-8",358,1500
48079,"BB-8",415,1500
48079,"HastyBot",370,1650
48080,"BB-8",364,1500
48080,"HastyBot",336,1640
48081,"Mvoi",326,1595
48081,"STEEBot",531,2014
48086,"waxmedry",467,1654
48086,"BetterBot",308,1703
48087,"STEEBot",534,2083
48087,"HivinD",322,2049
48088,"BB-8",358,1500
48088,"HastyBot",409,1640
48091,"HivinD",357,2067
48091,"STEEBot",442,2187
48092,"HastyBot",361,1664
48092,"BB-8",352,1500
48093,"patricck",437,2161
48093,"BetterBot",410,2023
48094,"pandorable",357,1657
48094,"BetterBot",404,1811
48095,"BetterBot",342,2022
48095,"AASM16",391,1936
48096,"royster",415,1718
48096,"HastyBot",488,1968
48097,"STEEBot",427,1835
48097,"plunder1",336,1614
48098,"Esan",491,2106
48098,"HastyBot",401,2197
48099,"HastyBot",352,1664
48099,"BB-8",367,1500
48100,"Anita",392,1582
48100,"STEEBot",348,1894
48101,"Uzams",179,1823
48101,"STEEBot",365,2078
48102,"deathstar",301,1655
48102,"STEEBot",425,1845
48104,"BetterBot",354,2033
48104,"Meith",451,2064
48108,"BetterBot",410,1607
48108,"TheGidfather",292,1515
48109,"STEEBot",477,2127
48109,"bbharath",404,1899
48111,"BetterBot",480,2032
48111,"spinach",226,1431
48112,"CobaltBlue",305,1500
48112,"BetterBot",395,1678
48113,"BetterBot",454,1940
48113,"CaptainPringlez",367,1590
48114,"HastyBot",364,1614
48114,"BB-8",357,1500
48115,"pandorable",280,1632
48115,"BetterBot",383,1844
48116,"Trayz",384,1956
48116,"STEEBot",483,2081
48117,"DinethScrabber123",412,2109
48117,"BetterBot",421,1968
48121,"BetterBot",373,1887
48121,"pandorable",262,1637
48122,"HastyBot",427,1664
48122,"BB-8",360,1500
48123,"HastyBot",636,2199
48123,"busker221",260,2051
48124,"BetterBot",441,1673
48124,"Kovert",367,1694
48125,"BetterBot",412,1844
48125,"Knight2014",381,1687
48127,"orlyns",212,2089
48127,"STEEBot",256,2166
48128,"STEEBot",422,2090
48128,"MSHS-21KADMUSLEE",350,1846
48129,"adola",334,2110
48129,"HastyBot",476,2231
48130,"STEEBot",372,2077
48130,"penumbra",371,1846
48131,"BB-8",344,1500
48131,"HastyBot",317,1640
48132,"BB-8",440,1500
48132,"HastyBot",370,1640
48134,"PVMG",416,1906
48134,"BetterBot",354,1842
48135,"chloe",378,1826
48135,"HastyBot",401,1985
48137,"Matt_86",341,1966
48137,"BetterBot",486,1961
48140,"HastyBot",373,2019
48140,"TrentonTron",424,2057
48141,"HastyBot",397,1614
48141,"BB-8",403,1500
48143,"STEEBot",499,1850
48143,"SirFink",338,1420
48146,"HastyBot",465,2209
48146,"Edemaro",504,1839
48147,"Luigi19",309,1754
48147,"BetterBot",445,1935
48148,"UcheVictor",250,1922
48148,"STEEBot",536,2144
48150,"HastyBot",449,2273
48150,"thraoph",369,1984
48151,"Glilac",401,2103
48151,"STEEBot",457,2092
48152,"STEEBot",463,2163
48152,"Abdulmumin",499,2150
48154,"HastyBot",400,2213
48154,"Fwesha",459,1987
48155,"BetterBot",419,2000
48155,"Zynx",401,1868
48156,"BB-8",407,1500
48156,"HastyBot",311,1649
48159,"HastyBot",339,1614
48159,"BB-8",471,1500
48160,"STEEBot",359,2108
48160,"Goldenlamb",390,2019
48162,"STEEBot",455,2120
48162,"Trayz",392,1947
48163,"BB-8",361,1500
48163,"HastyBot",324,1614
48168,"shcheah",444,2078
48168,"HastyBot",464,2188
48169,"BetterBot",417,1883
48169,"pandorable",303,1662
48170,"HastyBot",490,2001
48170,"chloe",391,1897
48174,"HastyBot",409,2216
48174,"thraoph",470,2124
48175,"BetterBot",304,2006
48175,"Torquayfan2303",422,2063
48176,"STEEBot",352,2085
48176,"Camelngz",382,1989
48178,"gerald0506",351,1990
48178,"STEEBot",499,2176
48183,"BetterBot",406,1690
48183,"waxmedry",467,1687
48184,"BetterBot",375,2043
48184,"MYJTehx",324,1921
48185,"nyjets313",387,1893
48185,"HastyBot",488,2069
48186,"pandorable",304,1585
48186,"BetterBot",368,1797
48187,"HastyBot",352,1615
48187,"BB-8",495,1500
48188,"Wildgarlic",339,1720
48188,"STEEBot",391,1862
48189,"HastyBot",454,1664
48189,"BB-8",327,1500
48194,"saint",414,1935
48194,"STEEBot",343,1879
48195,"BetterBot",346,1685
48195,"TheGidfather",381,1557
48196,"STEEBot",329,2167
48196,"Yracivc",274,2161
48197,"cudbear",411,1452
48197,"STEEBot",329,2122
48198,"STEEBot",368,2020
48198,"Glilac",420,2057
48199,"AngieOsai",362,1489
48199,"BetterBot",465,1937
48200,"Avyze",416,2128
48200,"STEEBot",418,2115
48201,"BB-8",322,1500
48201,"HastyBot",373,1649
48202,"BetterBot",513,2060
48202,"NurdiniDelisha",284,1999
48204,"pandorable",377,1621
48204,"BetterBot",373,1868
48205,"HastyBot",445,2191
48205,"edenchoo",521,2102
48206,"Rexington",378,2117
48206,"STEEBot",364,2120
48207,"halidom21",431,2147
48207,"BetterBot",394,1922
48208,"Xcalibur",496,2024
48208,"STEEBot",322,2125
48209,"mmmmice",524,1817
48209,"STEEBot",307,1891
48212,"HastyBot",472,2057
48212,"TrentonTron",420,1870
48213,"STEEBot",398,2182
48213,"Xcalibur",438,2024
48214,"STEEBot",479,2075
48214,"Uzams",307,1804
48215,"HastyBot",435,1649
48215,"BB-8",301,1500
48216,"Tazz",425,1713
48216,"STEEBot",457,2102
48217,"BeanzCyclones",340,2022
48217,"STEEBot",516,2162
48218,"BB-8",385,1500
48218,"HastyBot",426,1664
48220,"HastyBot",628,2033
48220,"BethMix",354,1578
48221,"pandorable",343,1615
48221,"BetterBot",386,1918
48222,"HastyBot",447,1614
48222,"BB-8",396,1500
48224,"bbharath",388,1904
48224,"STEEBot",429,2125
48225,"SirLee",442,2078
48225,"STEEBot",408,2115
48227,"STEEBot",520,2118
48227,"UcheVictor",310,1960
48228,"STEEBot",403,2043
48228,"ponp",386,1913
48229,"Sally",468,1940
48229,"BetterBot",380,1928
48230,"Kovert",385,1790
48230,"BetterBot",307,1709
48231,"STEEBot",437,2143
48231,"Lola",351,2036
48232,"HivinD",456,2048
48232,"BetterBot",438,1862
48233,"HastyBot",362,1649
48233,"BB-8",381,1500
48234,"MagiKrap",412,1939
48234,"BetterBot",290,1923
48235,"STEEBot",394,2115
48235,"Kii",448,1881
48236,"HastyBot",505,1993
48236,"HJFan",376,1680
48239,"rbhatz",417,1382
48239,"HastyBot",498,2203
48240,"BetterBot",297,2108
48240,"LeChamp21",366,1646
48242,"sarainvt",356,1559
48242,"STEEBot",418,1865
48243,"Nick",376,1521
48243,"HastyBot",501,1973
48245,"CobaltBlue",427,1500
48245,"BetterBot",396,1701
48246,"STEEBot",502,1868
48246,"spark1",321,1618
48247,"megazemega",101,1968
48247,"STEEBot",415,2164
48248,"HastyBot",500,2224
48248,"Hetman",286,1877
48249,"HastyBot",432,2187
48249,"peter3000",471,2096
48250,"BB-8",336,1500
48250,"HastyBot",350,1640
48252,"Marlon",401,2130
48252,"HastyBot",531,2232
48253,"BetterBot",450,1714
48253,"inkylap",344,1320
48254,"BetterBot",454,2006
48254,"MagiKrap",368,1985
48255,"BetterBot",359,1695
48255,"MarvinK",417,1714
48256,"HastyBot",541,2206
48256,"thraoph",313,2053
48258,"HastyBot",401,2026
48258,"sbush",400,1853
48259,"BB-8",344,1500
48259,"HastyBot",409,1614
48260,"bubbat",452,1791
48260,"HastyBot",387,1972
48261,"tripack",495,1500
48261,"HastyBot",774,1684
48263,"HastyBot",413,1614
48263,"BB-8",383,1500
48264,"rak1507",433,2115
48264,"STEEBot",424,2121
48265,"BetterBot",388,1914
48265,"pandorable",273,1607
48266,"STEEBot",446,2003
48266,"meetsumeet",388,1967
48267,"BetterBot",368,1850
48267,"pandorable",372,1678
48270,"HivinD",339,2083
48270,"STEEBot",508,2176
48272,"PENapasa",319,1852
48272,"BetterBot",430,1951
48274,"meetsumeet",405,1924
48274,"STEEBot",478,2067
48275,"talulah",310,1576
48275,"STEEBot",472,1893
48276,"BetterBot",345,1869
48276,"Y4NSH3Ng",308,1502
48277,"BetterBot",411,1999
